chr start end name
chr19 48706382 48708182 tss_8605
chr19 48751582 48753382 tss_8606
chr19 48758182 48760382 tss_8607
chr19 48773982 48775582 tss_8608
chr19 48793582 48794782 tss_8609
chr19 48824382 48825982 tss_8610
chr19 48828182 48830182 tss_8611
chr19 48833382 48834382 tss_8612
chr19 48835982 48837782 tss_8613
chr19 48866182 48868182 tss_8614
chr19 48893182 48894982 tss_8615
chr19 48900782 48903982 tss_8616
chr19 48947782 48950182 tss_8617
chr19 48971782 48973582 tss_8618
chr19 48996182 48997782 tss_8619
chr19 49016582 49017382 tss_8620
chr19 49120382 49123782 tss_8621
chr19 49126782 49128382 tss_8622
chr19 49137582 49142382 tss_8623
chr19 49147982 49150182 tss_8624
chr19 49199182 49199982 tss_8625
chr19 49216382 49219582 tss_8626
chr19 49220182 49220582 tss_8627
chr19 49221782 49223382 tss_8628
chr19 49231182 49232982 tss_8629
chr19 49243182 49243982 tss_8630
chr19 49249982 49250982 tss_8631
chr19 49255182 49256982 tss_8632
chr19 49313382 49314782 tss_8633
chr19 49338182 49340982 tss_8634
chr19 49362382 49363982 tss_8635
chr19 49370782 49372582 tss_8636
chr19 49374982 49379582 tss_8637
chr19 49402982 49404782 tss_8638
chr19 49436382 49437182 tss_8639
chr19 49457582 49459382 tss_8640
chr19 49465182 49471182 tss_8641
chr19 49494982 49498182 tss_8642
chr19 49522582 49523182 tss_8643
chr19 49559182 49561182 tss_8644
chr19 49587982 49589982 tss_8645
chr19 49617182 49618582 tss_8646
chr19 49621382 49623582 tss_8647
chr19 49631182 49632982 tss_8648
chr19 49651782 49655382 tss_8649
chr19 49658382 49659382 tss_8650
chr19 49660782 49661982 tss_8651
chr19 49713582 49714182 tss_8652
chr19 49838382 49840182 tss_8653
chr19 49842382 49842782 tss_8654
chr19 49864382 49867382 tss_8655
chr19 49945982 49947382 tss_8656
chr19 49953982 49957782 tss_8657
chr19 49976582 49977982 tss_8658
chr19 49990382 49993782 tss_8659
chr19 49998782 50001382 tss_8660
chr19 50015582 50017782 tss_8661
chr19 50030782 50032382 tss_8662
chr19 50059582 50060182 tss_8663
chr19 50082982 50084982 tss_8664
chr19 50093382 50096982 tss_8665
chr19 50142382 50146382 tss_8666
chr19 50167382 50170782 tss_8667
chr19 50178982 50182182 tss_8668
chr19 50193182 50194782 tss_8669
chr19 50268782 50269982 tss_8670
chr19 50270182 50271782 tss_8671
chr19 50305382 50305782 tss_8672
chr19 50311982 50313182 tss_8673
chr19 50315782 50317182 tss_8674
chr19 50320382 50322982 tss_8675
chr19 50353182 50355782 tss_8676
chr19 50368582 50371382 tss_8677
chr19 50372182 50373782 tss_8678
chr19 50378582 50381982 tss_8679
chr19 50393382 50394182 tss_8680
chr19 50398982 50400382 tss_8681
chr19 50430782 50433982 tss_8682
chr19 50527782 50530182 tss_8683
chr19 50706582 50707182 tss_8684
chr19 50708382 50708782 tss_8685
chr19 50832582 50834782 tss_8686
chr19 50835582 50837582 tss_8687
chr19 50860382 50862182 tss_8688
chr19 50879182 50880182 tss_8689
chr19 50880382 50881182 tss_8690
chr19 50886782 50888782 tss_8691
chr19 50931182 50931582 tss_8692
chr19 50934582 50935582 tss_8693
chr19 50979382 50980382 tss_8694
chr19 51013782 51015382 tss_8695
chr19 51059182 51060182 tss_8696
chr19 51160782 51162782 tss_8697
chr19 51221582 51222582 tss_8698
chr19 51226382 51229582 tss_8699
chr19 51305982 51308982 tss_8700
chr19 51320782 51321782 tss_8701
chr19 51338782 51339582 tss_8702
chr19 51454982 51456582 tss_8703
chr19 51503782 51505582 tss_8704
chr19 51505782 51506182 tss_8705
chr19 51521982 51522982 tss_8706
chr19 51567782 51568782 tss_8707
chr19 51610582 51612382 tss_8708
chr19 51627982 51630982 tss_8709
chr19 51728382 51729582 tss_8710
chr19 51830782 51831182 tss_8711
chr19 51841982 51844182 tss_8712
chr19 51854582 51858382 tss_8713
chr19 51867782 51871982 tss_8714
chr19 51920382 51921182 tss_8715
chr19 52073982 52076182 tss_8716
chr19 52096982 52098382 tss_8717
chr19 52190582 52195382 tss_8718
chr19 52205382 52206382 tss_8719
chr19 52206582 52208382 tss_8720
chr19 52264182 52264582 tss_8721
chr19 52327782 52328182 tss_8722
chr19 52390582 52391782 tss_8723
chr19 52407182 52408582 tss_8724
chr19 52429782 52431182 tss_8725
chr19 52489382 52490582 tss_8726
chr19 52510582 52512182 tss_8727
chr19 52529782 52532582 tss_8728
chr19 52551182 52552982 tss_8729
chr19 52597582 52599382 tss_8730
chr19 52641782 52643582 tss_8731
chr19 52673782 52675582 tss_8732
chr19 52692182 52694982 tss_8733
chr19 52772582 52774182 tss_8734
chr19 52799782 52801582 tss_8735
chr19 52839182 52840782 tss_8736
chr19 52899982 52902182 tss_8737
chr19 52956382 52957382 tss_8738
chr19 53029982 53031982 tss_8739
chr19 53038582 53040182 tss_8740
chr19 53072982 53074782 tss_8741
chr19 53103982 53105382 tss_8742
chr19 53140582 53142182 tss_8743
chr19 53192182 53194582 tss_8744
chr19 53237382 53238782 tss_8745
chr19 53289182 53290782 tss_8746
chr19 53323782 53325182 tss_8747
chr19 53359982 53361382 tss_8748
chr19 53399782 53401182 tss_8749
chr19 53425582 53426982 tss_8750
chr19 53444982 53446582 tss_8751
chr19 53464982 53466782 tss_8752
chr19 53495582 53497582 tss_8753
chr19 53605382 53607382 tss_8754
chr19 53660982 53662782 tss_8755
chr19 53695582 53696782 tss_8756
chr19 53757382 53758782 tss_8757
chr19 53836382 53837782 tss_8758
chr19 53868582 53869582 tss_8759
chr19 53897782 53899382 tss_8760
chr19 53934582 53936182 tss_8761
chr19 53970382 53971982 tss_8762
chr19 54023582 54025182 tss_8763
chr19 54040382 54042382 tss_8764
chr19 54056982 54058582 tss_8765
chr19 54326782 54327982 tss_8766
chr19 54367982 54373382 tss_8767
chr19 54382182 54383382 tss_8768
chr19 54384782 54385782 tss_8769
chr19 54392582 54393382 tss_8770
chr19 54411982 54412382 tss_8771
chr19 54445382 54446582 tss_8772
chr19 54480982 54485782 tss_8773
chr19 54494382 54495582 tss_8774
chr19 54566582 54567182 tss_8775
chr19 54605582 54606982 tss_8776
chr19 54617382 54619782 tss_8777
chr19 54639982 54642782 tss_8778
chr19 54662382 54664782 tss_8779
chr19 54666182 54666582 tss_8780
chr19 54691982 54696182 tss_8781
chr19 54703982 54708582 tss_8782
chr19 54726582 54726982 tss_8783
chr19 54745982 54746782 tss_8784
chr19 54783382 54784982 tss_8785
chr19 54823382 54824582 tss_8786
chr19 54874982 54877382 tss_8787
chr19 54877782 54883982 tss_8788
chr19 54899582 54901782 tss_8789
chr19 54958982 54961782 tss_8790
chr19 54973582 54976382 tss_8791
chr19 54982182 54982982 tss_8792
chr19 54984182 54984782 tss_8793
chr19 55084182 55086182 tss_8794
chr19 55104982 55106182 tss_8795
chr19 55127382 55130182 tss_8796
chr19 55141782 55142982 tss_8797
chr19 55154982 55155382 tss_8798
chr19 55385382 55387582 tss_8799
chr19 55416782 55417582 tss_8800
chr19 55549182 55549982 tss_8801
chr19 55573382 55574982 tss_8802
chr19 55580382 55581182 tss_8803
chr19 55591382 55593182 tss_8804
chr19 55598182 55599582 tss_8805
chr19 55627382 55630382 tss_8806
chr19 55657382 55658782 tss_8807
chr19 55659182 55660982 tss_8808
chr19 55670382 55671182 tss_8809
chr19 55671582 55671982 tss_8810
chr19 55677382 55678982 tss_8811
chr19 55683982 55686982 tss_8812
chr19 55690382 55690782 tss_8813
chr19 55700782 55701182 tss_8814
chr19 55727782 55728982 tss_8815
chr19 55739782 55740182 tss_8816
chr19 55764982 55771582 tss_8817
chr19 55790782 55792382 tss_8818
chr19 55812982 55813982 tss_8819
chr19 55836182 55836782 tss_8820
chr19 55844982 55845382 tss_8821
chr19 55849782 55852582 tss_8822
chr19 55865182 55865782 tss_8823
chr19 55879982 55882182 tss_8824
chr19 55894382 55899382 tss_8825
chr19 55917182 55920182 tss_8826
chr19 55951982 55952582 tss_8827
chr19 55971182 55973982 tss_8828
chr19 55987182 55989182 tss_8829
chr19 55995982 55997182 tss_8830
chr19 55999782 56000182 tss_8831
chr19 56091182 56093382 tss_8832
chr19 56096982 56097582 tss_8833
chr19 56110182 56112582 tss_8834
chr19 56115782 56118382 tss_8835
chr19 56135582 56136382 tss_8836
chr19 56145582 56147382 tss_8837
chr19 56151582 56156182 tss_8838
chr19 56158982 56160782 tss_8839
chr19 56164582 56169582 tss_8840
chr19 56185782 56189782 tss_8841
chr19 56630782 56633582 tss_8842
chr19 56651382 56653582 tss_8843
chr19 56825182 56827382 tss_8844
chr19 56879182 56880782 tss_8845
chr19 56904382 56905382 tss_8846
chr19 56914782 56916582 tss_8847
chr19 56987982 56990182 tss_8848
chr19 57018582 57019982 tss_8849
chr19 57049382 57050982 tss_8850
chr19 57078382 57079582 tss_8851
chr19 57106182 57107582 tss_8852
chr19 57182982 57183382 tss_8853
chr19 57348982 57354182 tss_8854
chr19 57683582 57684182 tss_8855
chr19 57702382 57703982 tss_8856
chr19 57751382 57753182 tss_8857
chr19 57790582 57792982 tss_8858
chr19 57831382 57832982 tss_8859
chr19 57861982 57863582 tss_8860
chr19 57874182 57875782 tss_8861
chr19 57900582 57902382 tss_8862
chr19 57921982 57923382 tss_8863
chr19 57945982 57947782 tss_8864
chr19 57988182 57989382 tss_8865
chr19 57998782 58000182 tss_8866
chr19 58010982 58012182 tss_8867
chr19 58038382 58039582 tss_8868
chr19 58069982 58071982 tss_8869
chr19 58089382 58090782 tss_8870
chr19 58094782 58096182 tss_8871
chr19 58110782 58111982 tss_8872
chr19 58125182 58126582 tss_8873
chr19 58144182 58145382 tss_8874
chr19 58175582 58176382 tss_8875
chr19 58192982 58194582 tss_8876
chr19 58219982 58220782 tss_8877
chr19 58237982 58239582 tss_8878
chr19 58257782 58259182 tss_8879
chr19 58280782 58282182 tss_8880
chr19 58325382 58326582 tss_8881
chr19 58330182 58332182 tss_8882
chr19 58341382 58342182 tss_8883
chr19 58360782 58362582 tss_8884
chr19 58398782 58400782 tss_8885
chr19 58426982 58428582 tss_8886
chr19 58445982 58446982 tss_8887
chr19 58457982 58459582 tss_8888
chr19 58513182 58514982 tss_8889
chr19 58545182 58545582 tss_8890
chr19 58570382 58571382 tss_8891
chr19 58608982 58610382 tss_8892
chr19 58661382 58662382 tss_8893
chr19 58665582 58666982 tss_8894
chr19 58693582 58695582 tss_8895
chr19 58739182 58741182 tss_8896
chr19 58789182 58791182 tss_8897
chr19 58815982 58817782 tss_8898
chr19 58837382 58839382 tss_8899
chr19 58857982 58859582 tss_8900
chr19 58873182 58874782 tss_8901
chr19 58891182 58893182 tss_8902
chr19 58896982 58899782 tss_8903
chr19 58912182 58913782 tss_8904
chr19 58918582 58921182 tss_8905
chr19 58950982 58952182 tss_8906
chr19 58962382 58963782 tss_8907
chr19 58977782 58979582 tss_8908
chr19 58986582 58988582 tss_8909
chr19 59009582 59011782 tss_8910
chr19 59029582 59032182 tss_8911
chr19 59049582 59050382 tss_8912
chr19 59054782 59057982 tss_8913
chr19 59065382 59066982 tss_8914
chr19 59068382 59071582 tss_8915
chr19 59083782 59087782 tss_8916
chr20 270400 271800 tss_10099
chr20 277400 280600 tss_10100
chr20 304400 308800 tss_10101
chr20 327000 329400 tss_10102
chr20 360200 363800 tss_10103
chr20 387600 390800 tss_10104
chr20 441800 443800 tss_10105
chr20 522800 525000 tss_10106
chr20 632000 634800 tss_10107
chr20 708800 709400 tss_10108
chr20 749000 749600 tss_10109
chr20 813800 815600 tss_10110
chr20 825200 825600 tss_10111
chr20 1098600 1100600 tss_10112
chr20 1165400 1167800 tss_10113
chr20 1206600 1207200 tss_10114
chr20 1246400 1247600 tss_10115
chr20 1294000 1294400 tss_10116
chr20 1305400 1307200 tss_10117
chr20 1371200 1374400 tss_10118
chr20 1446200 1448600 tss_10119
chr20 1469600 1472400 tss_10120
chr20 1783000 1784800 tss_10121
chr20 1874200 1877200 tss_10122
chr20 1927800 1928200 tss_10123
chr20 2081800 2085200 tss_10124
chr20 2187800 2188600 tss_10125
chr20 2449600 2452000 tss_10126
chr20 2488400 2490400 tss_10127
chr20 2505000 2506800 tss_10128
chr20 2631800 2635400 tss_10129
chr20 2644000 2645600 tss_10130
chr20 2673000 2673400 tss_10131
chr20 2732200 2733000 tss_10132
chr20 2820600 2822400 tss_10133
chr20 2852800 2855400 tss_10134
chr20 3025800 3027800 tss_10135
chr20 3138800 3141200 tss_10136
chr20 3148600 3150000 tss_10137
chr20 3153400 3156000 tss_10138
chr20 3183600 3185600 tss_10139
chr20 3188800 3191400 tss_10140
chr20 3219400 3221000 tss_10141
chr20 3387000 3389800 tss_10142
chr20 3451000 3453400 tss_10143
chr20 3662400 3662800 tss_10144
chr20 3732800 3733200 tss_10145
chr20 3747200 3749800 tss_10146
chr20 3761800 3762400 tss_10147
chr20 3766000 3768600 tss_10148
chr20 3776000 3779000 tss_10149
chr20 3791600 3792800 tss_10150
chr20 3800400 3802200 tss_10151
chr20 3826600 3828600 tss_10152
chr20 3868800 3873000 tss_10153
chr20 3993200 3996800 tss_10154
chr20 4128600 4131400 tss_10155
chr20 4151400 4153400 tss_10156
chr20 4173400 4173800 tss_10157
chr20 4201800 4203200 tss_10158
chr20 4229600 4230600 tss_10159
chr20 4666400 4670000 tss_10160
chr20 4802800 4804800 tss_10161
chr20 4980800 4982600 tss_10162
chr20 5092400 5094600 tss_10163
chr20 5098200 5101600 tss_10164
chr20 5106600 5109000 tss_10165
chr20 5484800 5485400 tss_10166
chr20 5585600 5592200 tss_10167
chr20 5730800 5732000 tss_10168
chr20 5892000 5892400 tss_10169
chr20 5930000 5932400 tss_10170
chr20 5985800 5988400 tss_10171
chr20 6102000 6104400 tss_10172
chr20 6748000 6749400 tss_10173
chr20 6749800 6751200 tss_10174
chr20 7999200 8001000 tss_10175
chr20 8112200 8114400 tss_10176
chr20 9048200 9053600 tss_10177
chr20 9819200 9819600 tss_10178
chr20 10015400 10016400 tss_10179
chr20 10197800 10200600 tss_10180
chr20 10413600 10417000 tss_10181
chr20 10650400 10656200 tss_10182
chr20 11871200 11873400 tss_10183
chr20 12989600 12991400 tss_10184
chr20 13201200 13203000 tss_10185
chr20 13617400 13620200 tss_10186
chr20 13764200 13767400 tss_10187
chr20 13975800 13976400 tss_10188
chr20 14313600 14318600 tss_10189
chr20 15680200 15681200 tss_10190
chr20 16552600 16556600 tss_10191
chr20 16710200 16711800 tss_10192
chr20 17511400 17512600 tss_10193
chr20 17537600 17539600 tss_10194
chr20 17548800 17553800 tss_10195
chr20 17660800 17663800 tss_10196
chr20 17943400 17953800 tss_10197
chr20 18038200 18038800 tss_10198
chr20 18118000 18120000 tss_10199
chr20 18268200 18270400 tss_10200
chr20 18446800 18448800 tss_10201
chr20 18476800 18478200 tss_10202
chr20 18487600 18489400 tss_10203
chr20 18547200 18549000 tss_10204
chr20 18568000 18569400 tss_10205
chr20 18774400 18775400 tss_10206
chr20 19193200 19193800 tss_10207
chr20 19737600 19740000 tss_10208
chr20 19866800 19871000 tss_10209
chr20 19955200 19958800 tss_10210
chr20 19997400 19999400 tss_10211
chr20 20032200 20033800 tss_10212
chr20 20691200 20694200 tss_10213
chr20 21080600 21081800 tss_10214
chr20 21105800 21108400 tss_10215
chr20 21283000 21285600 tss_10216
chr20 22556800 22560000 tss_10217
chr20 22562800 22566400 tss_10218
chr20 23028800 23032200 tss_10219
chr20 23062800 23067600 tss_10220
chr20 23112400 23113200 tss_10221
chr20 23330000 23332600 tss_10222
chr20 23338000 23340200 tss_10223
chr20 23341600 23344200 tss_10224
chr20 23400200 23402600 tss_10225
chr20 23616600 23618800 tss_10226
chr20 24450200 24450600 tss_10227
chr20 24972200 24974200 tss_10228
chr20 25037200 25039600 tss_10229
chr20 25058200 25058600 tss_10230
chr20 25175800 25177600 tss_10231
chr20 25227400 25231400 tss_10232
chr20 25370000 25372400 tss_10233
chr20 25387600 25389800 tss_10234
chr20 25520800 25521200 tss_10235
chr20 25564800 25566600 tss_10236
chr20 25602800 25605600 tss_10237
chr20 25676200 25678000 tss_10238
chr20 25833600 25835400 tss_10239
chr20 25842200 25842600 tss_10240
chr20 25848600 25849000 tss_10241
chr20 25989600 26054400 tss_10242
chr20 26188600 26190600 tss_10243
chr20 29518169 29519969 tss_10244
chr20 29523569 29525569 tss_10245
chr20 29610769 29613169 tss_10246
chr20 30134508 30136508 tss_10247
chr20 30160108 30162708 tss_10248
chr20 30175108 30176508 tss_10249
chr20 30191508 30196708 tss_10250
chr20 30304708 30312108 tss_10251
chr20 30326108 30329108 tss_10252
chr20 30448708 30450108 tss_10253
chr20 30457708 30458108 tss_10254
chr20 30467108 30468308 tss_10255
chr20 30538508 30540108 tss_10256
chr20 30555708 30556508 tss_10257
chr20 30605708 30607308 tss_10258
chr20 30619108 30619508 tss_10259
chr20 30639308 30641708 tss_10260
chr20 30696908 30698708 tss_10261
chr20 30777508 30778508 tss_10262
chr20 30793508 30796708 tss_10263
chr20 30864908 30866308 tss_10264
chr20 30944508 30948508 tss_10265
chr20 31061308 31063908 tss_10266
chr20 31069908 31073308 tss_10267
chr20 31123708 31124908 tss_10268
chr20 31169708 31173308 tss_10269
chr20 31330308 31332108 tss_10270
chr20 31349508 31352708 tss_10271
chr20 31407308 31408908 tss_10272
chr20 31594908 31598108 tss_10273
chr20 32030508 32032508 tss_10274
chr20 32077108 32078908 tss_10275
chr20 32250908 32252508 tss_10276
chr20 32254108 32256108 tss_10277
chr20 32260308 32262908 tss_10278
chr20 32272708 32274508 tss_10279
chr20 32307308 32308508 tss_10280
chr20 32319308 32322308 tss_10281
chr20 32398908 32401108 tss_10282
chr20 32579708 32584108 tss_10283
chr20 32698108 32700908 tss_10284
chr20 32889908 32891508 tss_10285
chr20 32898708 32900708 tss_10286
chr20 32950108 32952508 tss_10287
chr20 33102708 33105308 tss_10288
chr20 33113708 33114108 tss_10289
chr20 33145708 33147108 tss_10290
chr20 33263908 33265708 tss_10291
chr20 33290708 33293908 tss_10292
chr20 33296508 33298108 tss_10293
chr20 33411908 33414108 tss_10294
chr20 33459708 33461308 tss_10295
chr20 33462308 33463108 tss_10296
chr20 33463508 33465508 tss_10297
chr20 33542508 33544308 tss_10298
chr20 33678908 33681308 tss_10299
chr20 33733908 33735908 tss_10300
chr20 33759508 33761108 tss_10301
chr20 33864708 33866308 tss_10302
chr20 33871308 33874508 tss_10303
chr20 33998708 34000308 tss_10304
chr20 34025508 34026108 tss_10305
chr20 34041908 34044508 tss_10306
chr20 34078308 34079508 tss_10307
chr20 34129108 34130708 tss_10308
chr20 34189508 34189908 tss_10309
chr20 34203308 34207908 tss_10310
chr20 34250508 34253508 tss_10311
chr20 34285508 34288508 tss_10312
chr20 34327308 34332308 tss_10313
chr20 34359708 34361908 tss_10314
chr20 34540508 34543508 tss_10315
chr20 34636508 34639508 tss_10316
chr20 34652308 34653508 tss_10317
chr20 34679708 34682708 tss_10318
chr20 34741708 34743508 tss_10319
chr20 34823908 34825508 tss_10320
chr20 35089508 35092308 tss_10321
chr20 35169508 35171708 tss_10322
chr20 35200108 35204108 tss_10323
chr20 35233108 35236108 tss_10324
chr20 35373308 35375108 tss_10325
chr20 35400908 35403108 tss_10326
chr20 35489708 35493108 tss_10327
chr20 35504108 35504708 tss_10328
chr20 35577908 35580908 tss_10329
chr20 35722908 35725108 tss_10330
chr20 35806308 35809308 tss_10331
chr20 35917308 35919508 tss_10332
chr20 35972708 35976108 tss_10333
chr20 36012108 36014708 tss_10334
chr20 36154108 36157308 tss_10335
chr20 36321708 36323508 tss_10336
chr20 36531108 36531708 tss_10337
chr20 36660308 36663508 tss_10338
chr20 36790708 36794108 tss_10339
chr20 36888108 36889308 tss_10340
chr20 36932308 36932708 tss_10341
chr20 37062308 37064308 tss_10342
chr20 37074908 37077108 tss_10343
chr20 37100708 37102508 tss_10344
chr20 37302308 37303308 tss_10345
chr20 37376508 37378308 tss_10346
chr20 37433708 37436908 tss_10347
chr20 37554708 37558108 tss_10348
chr20 37589708 37592108 tss_10349
chr20 39311708 39312308 tss_10350
chr20 39315108 39319108 tss_10351
chr20 39656308 39660108 tss_10352
chr20 39764908 39768108 tss_10353
chr20 39944708 39947108 tss_10354
chr20 39968508 39970308 tss_10355
chr20 40245708 40247908 tss_10356
chr20 40321308 40323308 tss_10357
chr20 42085508 42088308 tss_10358
chr20 42136108 42136708 tss_10359
chr20 42141908 42144108 tss_10360
chr20 42185908 42188308 tss_10361
chr20 42218708 42220308 tss_10362
chr20 42285308 42287308 tss_10363
chr20 42295108 42296908 tss_10364
chr20 42543708 42545308 tss_10365
chr20 42814308 42816708 tss_10366
chr20 42837108 42841108 tss_10367
chr20 42938508 42940308 tss_10368
chr20 43029708 43033108 tss_10369
chr20 43103908 43105508 tss_10370
chr20 43149508 43151308 tss_10371
chr20 43159708 43161708 tss_10372
chr20 43276508 43282108 tss_10373
chr20 43374308 43375308 tss_10374
chr20 43513708 43516108 tss_10375
chr20 43538308 43540508 tss_10376
chr20 43587708 43589508 tss_10377
